url,category,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/moon-landing,history,The Moon Landing,The historic event captivated the world—and helped people look to the future.,Unknown,,https://i.natgeofe.com/k/1ef0d42f-adf7-49e7-a2de-7d381fd18f95/moon-landing-textimage.png?w=374&h=210,4260,"History and Civilization, Exploration, Apollo Missions, Explorers, Modern History, Space, Astronauts, Moon, Space Exploration, Space Weather, Spacecraft, Universe, Travel and Adventure"
https://kids.nationalgeographic.com/space/article/what-is-a-supermoon,space,What is a supermoon?,Find out what makes the moon appear extra big and bright.,Andrew Fazekas,,https://i.natgeofe.com/k/75f19d39-0787-40f3-bf11-df5e3c249c8c/supermoon-plane.jpg?w=374&h=295,698,
https://kids.nationalgeographic.com/space/article/comets,space,Comets,Check out these mysterious flaming snowballs in the sky.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2592,
https://kids.nationalgeographic.com/space/article/sun,space,The Sun,Think Earth is the most important spot in the solar system? Think again. The sun is the real star of the show—literally!,Unknown,,https://i.natgeofe.com/k/acd528f6-0862-4a81-94d9-29084bdc0d47/sun.jpg?w=374&h=210,2386,
https://kids.nationalgeographic.com/space/article/asteroids,space,Asteroids,"If you think of the eight planets as members of Earth’s family—friendly cousins who swing by regularly and never cause any grief—then asteroids are the total strangers lurking in the neighborhood. And like strangers, their visits aren’t always welcome. Asteroids are the rubble left over from the solar system’s formation roughly 4.6 billion years ago.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",1954,
https://kids.nationalgeographic.com/space/article/alien-sea,space,Alien Sea,"Get the facts on Titan, Saturn's largest moon!",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",2234,"Space, Solar System, Space Exploration, Spacecraft, Travel and Adventure, Moon"
https://kids.nationalgeographic.com/geography/states/article/alabama,unknown,Alabama,Get facts and photos about the 22nd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4190,
https://kids.nationalgeographic.com/geography/states/article/alaska,unknown,Alaska,Get facts and photos about the 49th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3381,
https://kids.nationalgeographic.com/geography/states/article/arizona,unknown,Arizona,Get facts and photos about the 48th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4083,
https://kids.nationalgeographic.com/geography/states/article/arkansas,unknown,Arkansas,Get facts and photos about the 25th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4751,Maps
https://kids.nationalgeographic.com/geography/states/article/california,unknown,California,Get facts and photos about the 31st state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3797,
https://kids.nationalgeographic.com/geography/states/article/colorado,unknown,Colorado,Get facts and photos about the 38th state.,Aaron Sidder,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3902,
https://kids.nationalgeographic.com/geography/states/article/connecticut,unknown,Connecticut,Get facts and photos about the 5th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4098,
https://kids.nationalgeographic.com/geography/states/article/delaware,unknown,Delaware,Get facts and photos about the 1st state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4038,
https://kids.nationalgeographic.com/geography/states/article/florida,unknown,Florida,Get facts and photos about the 27th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4593,
https://kids.nationalgeographic.com/geography/states/article/georgia,unknown,Georgia,Get facts and photos about the 4th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3667,
https://kids.nationalgeographic.com/geography/states/article/hawaii-1,unknown,Hawaii,Get facts and photos about the 50th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",424,
https://kids.nationalgeographic.com/geography/states/article/idaho,unknown,Idaho,Get facts and photos about the 43rd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5529,"Geography, Landmark, People and Culture, Maps"
https://kids.nationalgeographic.com/geography/states/article/illinois,unknown,Illinois,Get facts and photos about the 21st state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/c4ffb7d2-bacd-47a0-a233-97c7fcdaa0ed/illinois-bean.jpg?w=374&h=210,3857,Maps
https://kids.nationalgeographic.com/geography/states/article/indiana,unknown,Indiana,Get facts and photos about the 19th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4006,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/iowa,unknown,Iowa,Get facts and photos about the 29th state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/a3d6db60-cdd8-48dd-af24-af9a1ed6bdb9/iowa-corn.jpg?w=374&h=210,4037,Maps
https://kids.nationalgeographic.com/geography/states/article/kansas,unknown,Kansas,Get facts and photos about the 34th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4397,
https://kids.nationalgeographic.com/geography/states/article/kentucky,unknown,Kentucky,Get facts and photos about the 15th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5056,Maps
https://kids.nationalgeographic.com/geography/states/article/louisiana,unknown,Louisiana,Get facts and photos about the 18th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4259,Maps
https://kids.nationalgeographic.com/geography/states/article/maine,unknown,Maine,Get facts and photos about the 23rd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4698,
https://kids.nationalgeographic.com/geography/states/article/maryland,unknown,Maryland,Get facts and photos about the 7th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5039,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/massachusetts,unknown,Massachusetts,Get facts and photos about the 6th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5155,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/michigan,unknown,Michigan,Get facts and photos about the 26th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5206,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/minnesota,unknown,Minnesota,Get facts and photos about the 32nd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4244,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/mississippi,unknown,Mississippi,Get facts and photos about the 20th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4269,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/missouri,unknown,Missouri,Get facts and photos about the 24th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5153,Maps
https://kids.nationalgeographic.com/geography/states/article/montana,unknown,Montana,Get facts and photos about the 41st state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4457,Maps
https://kids.nationalgeographic.com/geography/states/article/nebraska,unknown,Nebraska,Get facts and photos about the 37th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5011,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/nevada,unknown,Nevada,Get facts and photos about the 36th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4026,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/new-hampshire,unknown,New Hampshire,Get facts and photos about the 9th state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/369541c9-402b-4975-af2a-38fe04b8589d/new-hampshire-cog.jpg?w=374&h=210,3814,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/new-jersey,unknown,New Jersey,Get facts and photos about the 3rd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4376,"Environment, Maps"
https://kids.nationalgeographic.com/geography/states/article/new-mexico,unknown,New Mexico,Get facts and photos about the 47th state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/b6a32226-368f-43f9-bfbf-90cfb0e98ac7/new-mexico-white-sands.jpg?w=374&h=210,4142,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/new-york,unknown,New York,Get facts and photos about the 11th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4226,
https://kids.nationalgeographic.com/geography/states/article/north-carolina,unknown,North Carolina,Get facts and photos about the 12th state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/d693241d-1baa-466c-9836-fcbc7162300a/north-carolina-seashore.jpg?w=374&h=210,4006,
https://kids.nationalgeographic.com/geography/states/article/north-dakota,unknown,North Dakota,Get facts and photos about the 39th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3893,"Geography, Maps"
https://kids.nationalgeographic.com/geography/states/article/ohio,unknown,Ohio,Get facts and photos about the 17th state.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5301,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/oklahoma,unknown,Oklahoma,Get facts and photos about the 46th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4696,Maps
https://kids.nationalgeographic.com/geography/states/article/oregon,unknown,Oregon,Get facts and photos about the 33rd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4426,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/pennsylvania,unknown,Pennsylvania,Get facts and photos about the 2nd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5198,"Geography, People and Culture, Maps"
https://kids.nationalgeographic.com/geography/states/article/rhode-island,unknown,Rhode Island,Get facts and photos about the 13th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4252,"Landmark, People and Culture, Maps"
https://kids.nationalgeographic.com/geography/states/article/south-carolina,unknown,South Carolina,Get facts and photos about the 8th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4225,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/south-dakota,unknown,South Dakota,Get facts and photos about the 40th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4026,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/tennessee,unknown,Tennessee,Get facts and photos about the 16th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5697,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/texas,unknown,Texas,Get facts and photos about the 28th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4048,
https://kids.nationalgeographic.com/geography/states/article/utah,unknown,Utah,Get facts and photos about the 45th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5363,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/vermont,unknown,Vermont,Get facts and photos about the 14th state.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/ce4d9328-feff-4b91-8cc1-083fae2f8bbf/ww-flowers-bleeding-hearts.jpg?w=374&h=210,5150,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/virginia,unknown,Virginia,Get facts and photos about the 10th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4675,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/washington,unknown,Washington,Get facts and photos about the 42nd state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4846,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/washington-dc,unknown,"Washington, D.C.",Get facts and photos about this federal district.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5455,
https://kids.nationalgeographic.com/geography/states/article/west-virginia,unknown,West Virginia,Get facts and photos about the 35th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6115,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/states/article/wisconsin,unknown,Wisconsin,Get facts and photos about the 30th state.,Jamie Kiffel-Alcheh,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5724,"Landmark, Maps"
https://kids.nationalgeographic.com/geography/u-s-states-and-territories/article/american-samoa,unknown,American Samoa,Get facts and photos about this U.S. island territory.,Jessica van Dop DeJesus,"June 22, 2021",https://i.natgeofe.com/k/e8effe18-48c2-44c2-8fcb-2da73975dbc6/Sea-Krait_Samoa_KIDS_0621.jpg?w=374&h=249,4679,"Geography Education, History and Civilization"
https://kids.nationalgeographic.com/geography/u-s-states-and-territories/article/guam,unknown,Guam,Get facts and photos about this U.S. island territory.,Jessica van Dop DeJesus,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5800,"Folk Religion, Politics"
https://kids.nationalgeographic.com/geography/u-s-states-and-territories/article/northern-mariana-islands,unknown,Northern Mariana Islands,Get facts and photos about this U.S. island territory.,Jessica van Dop DeJesus,,https://i.natgeofe.com/k/f75843cc-8720-4914-9684-ec6dd9ffda6b/Fruit-Dove_Mariana-Islands_KIDS_0421.jpg?w=374&h=249,4284,Islands
https://kids.nationalgeographic.com/geography/states/article/puerto-rico,unknown,Puerto Rico,Get facts and photos about the Commonwealth of Puerto Rico.,Jessica van Dop DeJesus,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6303,
https://kids.nationalgeographic.com/geography/u-s-states-and-territories/article/united-states-virgin-islands,unknown,United States Virgin Islands,Get facts and photos about this U.S. island territory.,Jessica van Dop DeJesus,,https://i.natgeofe.com/k/301537cf-aabc-4322-909a-e254786d2749/Beach_USVI_KIDS_03-21.jpg?w=374&h=249,4993,"Political Geography, History and Civilization"
