url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-great-plains,Native People of the American Great Plains,,Cynthia O'Brien,,https://i.natgeofe.com/k/087849ca-9a93-4ff0-8154-3d4b8c0d4ad6/plains-boys.jpg?w=374&h=249,3850,
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-southwest,Native People of the American Southwest,,Cynthia O'Brien,,https://i.natgeofe.com/k/980b5bd9-6ce2-4697-8453-a98a9e0ab2e6/southwest-hualapai-member.jpg?w=374&h=249,3151,
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-great-basin,Native People of the American Great Basin,,Cynthia O'Brien,,https://i.natgeofe.com/k/ca19cd17-2273-4561-9958-2380569f93a2/great-basin-warm-springs-girls-og.jpg?w=374&h=468,3138,
https://kids.nationalgeographic.com/history/article/native-people-of-the-american-northwest-coast,Native People of the American Northwest Coast,,Cynthia O'Brien,,https://i.natgeofe.com/k/a9933d2e-003e-49f5-b2a0-7889606421ae/northwest-canoes.jpg?w=374&h=249,3156,
https://kids.nationalgeographic.com/history/article/native-people-of-california,Native People of California,,Cynthia O'Brien,,https://i.natgeofe.com/k/deaa6e81-d392-460d-ac35-762aa8fead6c/california-tomol.jpg?w=374&h=249,3422,
https://kids.nationalgeographic.com/history/article/george-washington,George Washington,First president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5133,American Revolution
https://kids.nationalgeographic.com/history/article/john-adams,John Adams,Second president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",6752,American Revolution
https://kids.nationalgeographic.com/history/article/james-monroe,James Monroe,Fifth president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5959,American Revolution
https://kids.nationalgeographic.com/history/article/theodore-roosevelt,Theodore Roosevelt,26th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5176,
https://kids.nationalgeographic.com/history/article/what-is-the-job-of-the-us-president,What is the job of the U.S. president?,Find out how the Founding Fathers came up with the position and how the president works with other areas of the U.S. government.,Unknown,,https://i.natgeofe.com/k/06b7f432-322e-4ca9-8579-2eb6506f85b7/presidential-seal-president-job.jpg?w=374&h=281,2660,Work
https://kids.nationalgeographic.com/history/article/presidential-fun-facts,Presidential Fun Facts,"Get fun facts about U.S. presidents, then learn more about their lives and legacies.",Unknown,,https://i.natgeofe.com/k/70690af8-eb96-4ae9-87e9-5be070e93c7a/presidential-fun-facts-textimage_1806778770.jpg?w=374&h=210,2170,History and Civilization
https://kids.nationalgeographic.com/history/article/king-tut-ancient-egyptian-mysteries,Exploring Ancient Egyptian Mysteries,Egyptologist Chris Naunton unwraps some secrets about what it's like to study ancient Egypt.,Unknown,,https://i.natgeofe.com/k/6a01b0e3-26b8-4623-b348-ae6bacf9a213/chris-naunton.jpg?w=374&h=281,2558,
https://kids.nationalgeographic.com/history/article/amelia-earhart-1,Amelia Earhart,How this pilot changed how high people thought women could fly,Johnna Rizzo,,https://i.natgeofe.com/k/939fae64-6889-49d4-a0e5-12811dda8c2b/earhart-cockpit.jpg?w=374&h=211,2266,"History and Civilization, Aviation"
https://kids.nationalgeographic.com/history/article/ten-fun-facts-about-bikes,10 cool things about bicycles,Check out this surprising stuff about your favorite two-wheeled transport.,Unknown,,https://i.natgeofe.com/k/70c8c0b3-e6e9-4c8e-9e9b-795e6dcc2b1c/bike-large-front-wheel1.jpg?w=374&h=541,2446,Biking
https://kids.nationalgeographic.com/history/article/the-secret-history-of-chocolate,The secret history of chocolate,These facts will melt in your mouth.,Jamie Kiffel-Alcheh,,https://i.natgeofe.com/k/a6e4a101-a1f6-433e-a47e-192c67539c40/choco-history-aztec-ruler.jpg?w=374&h=277,4005,"History and Civilization, Food History"
https://kids.nationalgeographic.com/history/article/pompeii,The Lost City of Pompeii,Dig up secrets about this buried ancient civilization.,Kristin Baird Rattini,,https://i.natgeofe.com/k/5220c71a-abf2-4cad-b360-9670f35e7258/pompeii-textimage_345976828.jpg?w=374&h=210,2572,"Ancient History, Ancient Civilizations, Archaeology, Artifacts, Historic Sites"
https://kids.nationalgeographic.com/history/article/winter-solstice,What’s the winter solstice?,It’s the shortest day of the year—but also brings the promise of more daylight ahead.,Unknown,,https://i.natgeofe.com/n/8a66d9f7-02a7-4316-9477-d766d79832cd/01wintersolstice.jpg?w=374&h=249,4686,"History and Civilization, Seasons"
https://kids.nationalgeographic.com/history/article/myth-busted-friday-13th,Myth Busted: Friday the 13th,"Watch out! Learn how this ""unlucky"" day got such a bad reputation.",Christine Dell'Amore,,https://i.natgeofe.com/k/d6218c3d-8e16-4bba-b741-defd69491800/friday-13th.jpg?w=374&h=249,2668,History and Civilization
https://kids.nationalgeographic.com/history/article/john-f-kennedy,John F. Kennedy,35th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",4651,
https://kids.nationalgeographic.com/history/article/joe-biden,Joe Biden,46th president of the United States,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",12872,
https://kids.nationalgeographic.com/history/article/jimmy-carter-facts-and-photos,Jimmy Carter,Learn about the life and achievements of the 39th president of the United States.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",9023,Politics
https://kids.nationalgeographic.com/history/article/lewis-and-clark,America Heads West,"How Lewis and Clark—along with a Native American guide, Sacagawea—explored the newly expanded United States",Unknown,,https://i.natgeofe.com/k/02847de6-dc61-47a4-b2cc-929ca972da3f/lewis-and-clark-textimage_2.jpg?w=374&h=259,4815,"History and Civilization, Exploration, Explorers, Modern History, Travel and Adventure, Wilderness, Land Exploration, Writing, Adventure, Adventure Travel, Travel"
https://kids.nationalgeographic.com/history/article/first-thanksgiving,The First Thanksgiving,Native Americans and early settlers gave thanks together with this historic feast.,Unknown,,https://i.natgeofe.com/k/9911c0cc-8e62-4b70-9d53-e01f4f795ea7/first-thanksgiving-corn.jpg?w=374&h=210,4441,"Holidays, Native Americans"
